"id","name","difficulty","elementType","isDoableAtHome","description","totalTime","createdAt","updatedAt","creatorId","workoutType"
1869,NULL,NULL,UNCLASSIFIED,false,"STRENGTH
A. 4 x 5 Pause Deadlift 2s hold just above the floor. New set up on each rep. Rest 90s-2.30 min btw sets. Build up from 70% of 1 RM

B. 4 x 6 Lying DB bench press 4s down. Rest 90s-2.30 min btw sets. Build up weight

C. 4 x 5 Pause Back squats 2s hold in the bottom and 3s down. Rest 90s-2.30min btw sets. Build up weight from 70% of 1RM

D. 3 rounds
6 - 8 L + 6 - 8 R One arm DB row
8 - 10 Lateral DB flyes
5 L + 5 R KB bottom up press
Rest for 30s btw the movements

CARDIO CLASS
9 x 4 minutes of zone 2 work and then a 1 minute window to perform 5 - 8 Medball squat cleans (should be almost effortless). Rotate between 3 different machines",NULL,2022-09-18 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1840,NULL,NULL,UNCLASSIFIED,false,"TEAM	

For time:
""Cash in"" 400m Partner or Heavy sandbag/Ball carry
150 Wallballs 9/6/3 kg and 3/2,7 m
125 Deadlifts 100/70 kg or 60 - 70% of 1 RM
100 Barfacing Burpee 
""Cash out"" 400m Partner or Heavy sandbag/Ball carry

Time cap 35 min (If your done before 30 minutes finish of with Amrap Barfacing burpees until that point.) 	Divide anyhow. 	

Solid at HOme
AMRAP 14:
20 Ground to overhead, odd object
40 lateral jump over odd object
20 Burpees
40 high knees on the spot


STRENGTH
A. 4 x E3,5M
5 Deadlifts heavy with deadstop
25 - 30s L + 25 - 30s R OH KB carry
B. 4 x E3,5M
8 Seal rows with Barbell or KBs heavyish
5 Ring or Bar dips with 3 - 4 s eccentric/Eccentric
C. 4 x E3,5M
20 - 30 m Heavy sandbag/ball carrry
20 - 30s L-sit hold/Tuck hold
20s L + 20s R Side plank hold
",NULL,2022-08-06 00:00:00.000,2022-09-10 16:58:56.121,cl6jsjxy00006uyo8h2v8fr2e,NULL
1864,"",NULL,OLYMPIC_WEIGHTLIFTING,false,"5xE2M 40-55%)
3 Muscle snatch

8xE2M (80-100%)
1-3 Squat snatch from blocks

10xEMOM (AHAFA)
1 Hang snatch",36.0,2022-09-12 00:00:00.000,2022-09-10 19:05:38.588,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1650,Rep max Clean & Jerk,NULL,STRENGTH,false,"Increase the weights gradually and if you don´t have a solid technique on these complex movements you should not max out. Instead take a note of on which weight your technique broke down. Example of 1RM build up after barbell warm up
1.        ~ 40-50%        5 reps  
2.        ~ 60%        3        
3.        ~ 70%        2        
4.        ~ 80%        1  
5.        ~ 85%        1
6.        ~ 90%        1        
7.        ~ 95%        1 
8.        ~ 98%        1       
9. 101 - 105%       1    

",20.0,2022-09-01 00:00:00.000,2022-08-31 13:09:26.190,cl6jsjxy00006uyo8h2v8fr2e,ONE_REP_MAX
1843,NULL,NULL,UNCLASSIFIED,false,"STRENGTH
A. 5 x E3,5M
1 -  6 Heavy sandbag/ball clean. Show control on the shoulder and release one hand from the object. 
2 - 5 Strict wallfacing Handstand push-ups/Pike pushups with 4s eccentric
B. In a team of 2 persons carry a heavy sandbag or ball 200 m. If your done before 3 min perform another 200 m
Time cap 6 min
and then on minute 7 carry a pair of heavy KBs 200 m. If your done before 3 min perform another 200 m
Time cap 6 min
C. 3 rounds of
30s L-sit/Tuck hold
30s L + 30s R Side plank
30s Superman hold
30s Rest

ENDURANCE
Choose 4 machines and perform 
5 - 5 - 5 - 5 - 4 - 4 - 4 - 4 - 3 - 3 - 3 - 3 - 2 - 2 - 2 - 2 - 1 - 1 - 1 - 1 min on each for a total of 60 minutes. First 5 min easy and the rest in light to moderate aerobic tempo. This is extra important if your doing four or more sessions per week. 
Change machine when there is 10s left of the set ",NULL,2022-08-21 00:00:00.000,2022-09-10 16:58:56.122,cl6jsjxy00006uyo8h2v8fr2e,NULL
1854,NULL,NULL,UNCLASSIFIED,false,"STRENGTH
A. 4 x E3,5M
20 m Heavy sled push
directly into
20 m Heavy farmers carry
B. 4 x E3,5M
20 - 30 m Heavy sandbag carry
directly into
20 - 30 m L + 20 - 30 m R Suitcase carry (good form is essential) and when picking up the weight make sure to keep the core tight.
C. 4 x E3,5M
5 Pause Ring or Bar dips 3s down 2s paus in the bottom
directly into 10 - 20 Heavy DB lunges

CARDIO CLASS
5 x 10 minutes on 5 machines with a 10s transition btw with alternating zone 2 intensity. Start off with the first 10 minutes at the lower end of your zone 2. For intstance if your zone 2 is 140 - 150 bpm your target is 140. On the second 10 minutes you go slightly harder aiming for 150 and on the third back to 140 and so on. ",NULL,2022-09-11 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1868,NULL,YELLOW,UNCLASSIFIED,false,"Yellow - Intermediate

A. In 16 min build up to a heavy 6 rep touch and go Deadlift. Rest up to 3 minutes before the last set. 	

B. 20 min AMRAP
15 Wallballs 9/6 kg 3/2,7 m
10 Toes to bar/15 Knee raises
15/10 Handrelease pushups
10 Deadlifts 80/50 kg or 50 - 60% of 1 RM

A. Build up from a empty barbell in 16 minutes. Take a long rest before the last set and use the breathing and bracing purposefully. 

B. Long intermediate met-con with a lot of work for the whole body. Probably pace everything from the start if to stay just below the lactic thresh hold. ",NULL,2022-09-15 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1228,NULL,GREEN,ENDURANCE,false,"38 min AMRAP
25/20 cal Row, Bike or Ski
10 - 15 L + 10 - 15 R KB suitcase DL 32/24 kg (quality)
5 L+ 5 R Skater squats for depth and quality
20s - 60s Handstand hold wallfacing for quality
10 - 45s Supinated pullup hold

Long endurance aerobic session mixed up with gymnastics and suitcase Deadlifts for quality. ",38.0,2022-08-12 08:16:55.203,2022-08-12 08:16:55.204,cl6jsjxy00006uyo8h2v8fr2e,NULL
1847,NULL,YELLOW,UNCLASSIFIED,false,"Yellow - Intermediate

A. 4 x E3M
8 - 6 - 4 - 2 Back squats. Start from 70% 1 RM
8 - 6 - 4 - 2 Bar dips. Build up load

B. 16 min AMRAP
8 Front squats 60/40 kg or 50 - 60% of 1 RM
8 Toes to bar/12 Knee raises
8 Handrelease pushups
8 Boxjumps 60/50 cm

A. Keep the core tight and and maybe work up to 90% if the technique feels good. Strict controlled tempo on the B dips. 

B. Tricky to pace met-con because of the big movements but can you still keep it in the yellow zone?

OLYMPIC LIFTING
A. 5xEMOM (empty barbell)
3 snatch pull, 2s paus above knee
2 squat snatch, 2s paus above knee

B. 6xE2,5M (70-80%)
3 snatch pull, 2s paus above knee
1 squat snatch, 2s paus above knee

C. 6xE2,5M (80%)
2 Back squats 

D. 3xE2M (80%)
3 Strict press

CARDIO CLASS
12 rounds of (48 min)
2 min work on 2 different machines
Alternate intensity every round (4 min) btw either moderate to light (aerobic) or hard to light (thresh hold) depending on which aerobic response your after. 

",NULL,2022-08-24 00:00:00.000,2022-09-10 16:58:56.122,cl6jsjxy00006uyo8h2v8fr2e,NULL
1863,NULL,NULL,UNCLASSIFIED,false,"TEAM	

A. 15 min AMRAP 
3 Rope climbs/Floor variation
12 Power clean and Jerk 60/40 kg or 50 - 60% of 1 RM
24 Wallballs 9/6 kg 3/2,7 m
Reps will only count when one barbell is of the floor. Carry/Hold anyhow

B. 15 min AMRAP
15 Toes to bar/25 Knee raises
15 Front squats 60/40 kg
15 Lateral burpees over barbell
Reps will only count when one barbell is of the floor. Carry/Hold anyhow

Interesting team workout with a twist on how to carry the barbell and how to switch and divide the reps. Rest for 3 minutes btw A and B.",NULL,2022-09-10 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
52,NULL,NULL,WOD,true,"AMRAP 25 min - outdoor session
1,5 min run
14 mountain climbers
12 upphopp/tuck jumps
10 australian/reversed row/bent over row
8 dips/pike pushups",25.0,2022-07-07 00:00:00.000,2022-08-10 22:02:30.157,cl6jsjxy00006uyo8h2v8fr2e,AMRAP
79,NULL,RED,WOD,false,"5 rounds for time:
6 Clusters 60/40 kg or 60 - 70% of 1 RM
9 Barfacing burpees or 12 Lateral burpees
12 Chest to bar pullups/Pullups
Time cap 15 min

Very tough and intense met-con with a lot of shoulders and legs. Probably pace the first two rounds to get a feeling of the correct tempo. ",15.0,2022-08-10 00:00:00.000,2022-08-11 20:31:16.052,cl6jsjxy00006uyo8h2v8fr2e,FOR_TIME
74,NULL,YELLOW,STRENGTH_OR_SKILLS,false,"4 x E3M
10 DB backward lunges 2 x DB individual weights
6 - 8 Ring pushups 3s eccentric

DBs hanging on the walking lunges. Best possible technique and deep Ring pushups.",12.0,2022-08-05 00:00:00.000,2022-08-14 20:44:48.150,cl6jsjxy00006uyo8h2v8fr2e,EMOM
48,NULL,RED,STRENGTH_OR_SKILLS,false,"6 x E90s
1 - 3 Power snatch
Gradually increase the weight or technique work

Work on speed and technique.",9.0,2022-07-05 00:00:00.000,2022-08-10 22:02:30.157,cl6jsjxy00006uyo8h2v8fr2e,NULL
19,NULL,BLACK,STRENGTH_OR_SKILLS,false,"5 x E3,5M
2 - 6 Deficit handstand pushups/Mat/Abmat
5 + 5 Overhead barbell split squat

Scaled variation
3 - 6 Pike pushups
5 + 5 Overhead barbell split squat (technique)

If your doing deficit HSPU start with 10kg plates and build from there. Small steps is essential. On the OH split squat make sure to keep a vertical upper body position. 

",17.5,2022-05-24 00:00:00.000,2022-08-10 22:02:30.157,cl6jsjxy00006uyo8h2v8fr2e,NULL
59,NULL,NULL,STRENGTH_OR_SKILLS,true,"Emom 20
1. Burpees
2. inch worm+ push up
3. TGU
4. GTOH with weight/backpack",20.0,2022-07-13 00:00:00.000,2022-08-10 22:02:30.158,cl6jsjxy00006uyo8h2v8fr2e,EMOM
42,NULL,BLACK,STRENGTH_OR_SKILLS,false,"5 x E2M
1 - 6 Bar muscle-ups/Progression work

Scaled variation
2 - 5 Supinated strict pullups/Eccentrics/Band
2 - 5 Bar dips/Eccentrics/Band

Use a jumping variation from a box on the B mups or work from the hang progressively higher and higher. A combination of both of them can also be used or a band variation.",10.0,2022-07-01 00:00:00.000,2022-08-10 22:02:30.157,cl6jsjxy00006uyo8h2v8fr2e,EMOM
35,NULL,YELLOW,STRENGTH_OR_SKILLS,false,"4 x E2M
10 - 8 - 6 - 4 Deadlifts

15 min AMRAP
20/16 cal Row
15 Situps
10 Push press 45/30 kg or 60% of 1 RM

Touch and go Dls starting from 70% of 1 RM",8.0,2022-06-23 00:00:00.000,2022-08-10 22:02:30.157,cl6jsjxy00006uyo8h2v8fr2e,EMOM
69,NULL,RED,WOD,false,"12 min AMRAP ascending ladder
2 Wallballs 9/6 kg 3/2,7 m
2 x 5 m Shuttle run
4 Wallballs
4 x 5 m Shuttle run 
6 Wallballs
6 x 5 m Shuttle run
8 Wall balls
8 x 5 m and so on...

Draw a line right behind 1,5 m from the wall and the next line another 5 m back. Touch the hand on the floor on each shuttle run.",12.0,2022-07-22 00:00:00.000,2022-08-10 22:02:30.158,cl6jsjxy00006uyo8h2v8fr2e,AMRAP
24,NULL,YELLOW,STRENGTH_OR_SKILLS,false,"4 x E3M
4 - 6 DB Z press 4s eccentric
8 - 10 Supinated barbell rows 2s eccentric

Straight legs and feet together on the DB Z press. On the supinated barbell rows keep the back as horizontal as possible and tight shoulders.",NULL,2022-06-01 00:00:00.000,2022-08-10 22:02:30.157,cl6jsjxy00006uyo8h2v8fr2e,NULL
58,NULL,RED,WOD,false,"3 x 4 min AMRAP 
1 Power clean
1 Lateral Burpee
1 Pullup
2 Power cleans
2 Lateral burpees
2 Pullups
3 Power clean
3 Lateral burpees
4 Power clean
and so on...
3 min rest between each set

Threes sets of very intense work. Try to stay somewhat even when it comes to the number of reps each set and finish strong on the last one.",18.0,2022-07-13 00:00:00.000,2022-08-10 22:02:30.158,cl6jsjxy00006uyo8h2v8fr2e,AMRAP
61,NULL,NULL,STRENGTH,true,"Activation/""strength"" and mobility posteror chain/hamstrings
20 frog pumps
20-30 s hamstring walk in/out
5 hip rolls/leg
x3
",NULL,2022-07-15 00:00:00.000,2022-08-10 22:02:30.158,cl6jsjxy00006uyo8h2v8fr2e,NULL
66,NULL,NULL,WOD,true,"for time
10-9-8-7-6-5-4-3-2-1 Burpees with strict pushup
1-2-3-4-5-6-7-8-9-10 Pull-ups",NULL,2022-07-18 00:00:00.000,2022-08-10 22:02:30.158,cl6jsjxy00006uyo8h2v8fr2e,FOR_TIME
47,NULL,YELLOW,WOD,true,"for time:
10-1
Lateral jump over KB/backpack
KB/Backpack swing
V-ups",NULL,2022-07-04 00:00:00.000,2022-08-10 22:02:30.157,cl6jsjxy00006uyo8h2v8fr2e,FOR_TIME
64,NULL,RED,WOD,false,"5 rounds for time;
5 Deadlifts 100/70 kg or 60% of 1RM
5 Barfacing burpees/7 Lateral burpees
Time cap 5 min

A. Optional to do touch and go rep or a new set-up on each rep.

B. Optional to start each set with a power clean or from the squat rack. 

C. Short and intense met-con with a lot of core work. Push hard from the stay.",40.0,2022-07-18 00:00:00.000,2022-08-10 22:02:30.158,cl6jsjxy00006uyo8h2v8fr2e,FOR_TIME
1759,"",NULL,TEAMWOD,false,"A. 15 min AMRAP 
3 Rope climbs/Floor variation
12 Power clean and Jerk 60/40 kg or 50 - 60% of 1 RM
24 Wallballs 9/6 kg 3/2,7 m
Reps will only count when one barbell is of the floor. Carry/Hold anyhow

B. 15 min AMRAP
15 Toes to bar/25 Knee raises
15 Front squats 60/40 kg
15 Lateral burpees over barbell
Reps will only count when one barbell is of the floor. Carry/Hold anyhow

Interesting team workout with a twist on how to carry the barbell and how to switch and divide the reps. Rest for 3 minutes btw A and B.",33.0,2022-09-10 00:00:00.000,2022-09-10 14:18:00.654,cl6jsjxy00006uyo8h2v8fr2e,AMRAP
50,NULL,GREEN,ENDURANCE,false,"42 x OTM
1 + 1 Turkish get up 24/16 kg or Individual weight
4 - 6 Burpee High boxjump over 75/60 cm or individual height
12 - 16 Gorilla rows with KBs
45s 2xKB Front rack carry
1 - 3 Wall walks
4 - 5 + 4 - 5 Skater squats for quality and control
20-25s L + 20-25s R KB or DB farmers carry

Strength-endurance with seven different movements. Maybe go light today if your body feels sore or if your doing more Solid met-cons this week.",42.0,2022-07-07 00:00:00.000,2022-08-10 22:02:30.157,cl6jsjxy00006uyo8h2v8fr2e,NULL
77,NULL,GREEN,ENDURANCE,false,"A. 20 min AMRAP
40 Squats
2L + 2R Turkish get ups 16/12 kg
30 Situps
4 - 2 Wall walks/4 Walk out to pushup
100 Single unders

B. 20 min AMRAP
30 Walking lunges any direction
15 Pushups
30 Kettlebell swings lagom 24/16 kg
15 Toes to bar/20 Knee raises
100 Single unders

Rest for 1 minute btw A. and B.

Aerobic pace means that you will have to break up the movments in small sets. ",41.0,2022-08-08 00:00:00.000,2022-08-14 20:43:57.682,cl6jsjxy00006uyo8h2v8fr2e,NULL
1848,NULL,YELLOW,UNCLASSIFIED,false,"Yellow - Intermediate

A. 5RM, 3RM or 1RM Strict pullup strength test with supinated grip and 5RM, 3RM or 1RM Strict bar dip test in 18 min (9 min each to build up). Start with pullups. If you have a strict ring muscle-up you can also test a max rep set on that movement. 

B. SOLID 16 min AMRAP
6 Toes to bar or Knees up 2 for 1
8 Burpees
10 Wall balls 9/6/3 kg 3/2,7m
12 KB swings 24/16 kg ""lagom"" height (the entire bell should be above the head, bent or extended arms does not matter) or 12 One arm alternating DB snatches 22,5/15 kg

A. Build up to a heavy set where you test your absolute strength. Choose between 5RM, 3RM or 1RM on both movements. In Wondr `My results´ take a note of wich weight/band you used and RM/how many reps you did. 

B. Long aerobic workout with classic CF movements. Find your own pace and stay consistent. Burpees will be important to pace according to capacity. If your goal is to hit a personal best on some of the classic benchmarks later on this week back off on the intensity on both parts. The variation with One arm DB snatches is harder then the KB variation but a very good option if you want to include some more skill and unilateral work. 

INTENSE MOBILITY
3 rounds 
40L + 40R Active/Passive diagonal stretch
40 Heel pulls
3 rounds
40 + 40 Active pigeon
40 Weighted prone shoulder complex
3 rounds
40 Horse squat with hold
20L + 20R One arm side plank raises
3 rounds
40 FHL calf raises
40 Bridge rotations
40 Side to side holds on the bar

OLYMPIC LIFTING
A. 6xE1,5M (40-50%)
3 Muscle snatch

B. 6xE2M (70-85%)
1 Squat snatch from hips
1 Hang squat snatch
1 Squat snatch

C. 6xE2,5M (80%)
3 Back squats

",NULL,2022-08-29 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1855,NULL,NULL,UNCLASSIFIED,false,"STRENGTH
A. In 12 min 
4 - 5 x 3 - 5 reps Close grip benchpress starting from 70% of 1 RM
Rest minimum 90s btw sets
B. In 12 min
4 - 5 x 6 - 8 reps Romanian snatch deadlifts 
Rest minimum 90s btw sets
C. In 12 min
4 - 5 x 3 - 5 reps
L - sit pullup/Regular/Eccentric only
Rest minimum 90s btw sets
D. 3 rounds of
30s L + 30s R Star plank/Side plank hold
30s Hollow/Tuck hold
30s Superman hold
30s Rest

ENDURANCE
10 k run, row, ski or bike or see how far you can get in your own zone 2 pace in 55 min (time cap). If your doing this as a zone 2 workout make sure to not go out ""hot"". The beats per minute will increase slightly over time. Recommended is to have a margin of at least 5 bpm after 10 minutes. ",NULL,2022-09-04 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
63,NULL,RED,STRENGTH_OR_SKILLS,false,"A. 5 - 4 - 3 - 2 - 1 Deadlift
Starting from 75% of 1 RM

B. 5 x E2M
5 - 4 - 3 - 2 - 1 Push press
Starting from 70% of 1RM",12.5,2022-07-18 00:00:00.000,2022-08-10 22:02:30.158,cl6jsjxy00006uyo8h2v8fr2e,EMOM
5,NULL,NULL,TEAMWOD,false,"30 min AMRAP
40 cal Row
30 Lateral burpees over rower
20 Strict pullups/Partner assisted 
10 Thrusters 60/40 kg

Divide anyhow and pace it from the start.",30.0,2022-05-08 00:00:00.000,2022-08-10 22:02:30.156,cl6jsjxy00006uyo8h2v8fr2e,NULL
15,NULL,GREEN,ENDURANCE,false,"AMRAP alternating rounds one minute each
12 x 30s Row - 30s Boxjumps/Step ups (12 min)
1 min Rest
12 x 30s Kettlebell swings - 30s Burpees over rower/Burpee step over rower (12 min)
1 min Rest
12 x 30s Wall walks/Plank walk outs from standing - 30s Wallballs 9/6 kg 3/2,7 m (12 min)

38 minutes of alternating one minute rounds. The tempo is pretty high from the start because of the interval format. Still make sure to move good technique all the way through. ",38.0,2022-05-20 00:00:00.000,2022-08-10 22:02:30.156,cl6jsjxy00006uyo8h2v8fr2e,NULL
76,NULL,NULL,STRENGTH_OR_SKILLS,true,"OTMx30
1 10-20 shouldertaps in handstand/pike position/plank position
2 4-6 skater squats / leg
3 10-20 m Bear crawl
4 3-5 HSPU with 4s negative
5 10-30 s L-sit
6 side-to-side squats 30 s",30.0,2022-08-05 00:00:00.000,2022-08-14 20:44:24.172,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1374,NULL,RED,INTENSE_MOBILITY,false,"3 rounds
40s + 40 Dynamic pigeon
40 Wallfacing/Pike shrugs

3 rounds
40 + 40 Side plank rotation
40 Reverse Nordics

3 rounds
40 Front body line hold
40 + 40 Cozzacks

3 rounds
40 + 40 Airplane rotations
90 Bridge wall walk for quality",NULL,2022-08-19 00:00:00.000,2022-08-18 13:20:53.317,cl6jsjxy00006uyo8h2v8fr2e,NULL
1375,NULL,BLACK,OLYMPIC_WEIGHTLIFTING,false,"OLYMPIC LIFTING
A. 5xEMOM (empty barbell)
3 Hang clean pull
2 Hang power clean
1 Push jerk

B. 5xE2,5M (70-90%)
1 Hang clean pull
1 Hang power clean
1 Push jerk

C. 6xE2,5M (80%)
2 Front squats

D. 3xE2M (80%)
3 Push press",NULL,2022-08-17 00:00:00.000,2022-08-18 07:24:34.553,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1495,NULL,NULL,TEAMWOD,false,"6 rounds for time:
15 Burpees divide anyhow
30 Double unders synchronized (only count when in sync)/60 Single unders (sync)
15 Power snatch 50/35 kg divide anyhow Scaled 40/25 kg or individual weight
30 Squats synchronized
15 Pullups divide anyhow

Team met-con with a mix of synchronized and divided movements. Communication is key. If your done with 6 rounds before 29 minute perform 1 extra round.",36.0,2022-08-20 15:08:53.671,2022-08-20 15:08:53.672,cl6jsjxy00006uyo8h2v8fr2e,FOR_TIME
1383,NULL,GREEN,ENDURANCE,false,"36 x OTM
4 - 6 L + 4 - 6 R One arm DB shoulder to overhead
8 - 12 Pistols for quality
1 - 3 Rope climbs/Floor variation
5 - 8 High boxjumps (individual height)
6 - 12 Pushups to a barbell (attach it so that it does not roll)
20 - 45 Double unders/Single unders 2 for 1 

Gymnastic endurance with a lot of movements. Pace according to how ""fresh"" you feel and according to how many WODs you have done or will do this week. ",36.0,2022-08-17 08:36:58.192,2022-08-17 08:36:58.193,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1849,NULL,BLACK,UNCLASSIFIED,false,"Black - Intense skill

A. 4 x E3,5M
2 - 4 Strict wallfacing Handstand pushups 3 s eccentric
5 - 15 Triple unders
Optional to use 1 or 2 Abmats to scale the SWFHSPU

Scaled variation
2 - 4 Pike pushups 3 s eccentric
5 - 30 Double unders or Technique practice

B. 10 min AMRAP
10 Deadlifts 80/50 kg or 50 - 60% of 1 RM
6 DB push press 2 x 22,5/15 kg or individual weights
2 Wall walks

Scaled variation
10 Deadlifts 60/35 kg
5 DB push press 2 x 15/10 kg
2 Walk out to pushup

A. When performing strict wallfacing handstand pushups make sure to keep the body line. I.e. no arching of the back. Also make sure to not exaggarate the width of the hands. Descend slightly forward and down creating a triangular base in the bottom and also full extension on the top. Triple unders is a real power jump with fast snappy wrists. Same technique as Double unders but higher and even faster.

B. Shoulder intense met-con where you probably will have to pace a lot from the start. Probably break up all movements from the start. 

INTENSE MOBILITY
3 rounds
40 Hollow V-ups
40 + 40 Side hollow complex
3 rounds
40 Windshield wipers
90 Pass through
3 rounds
90 Straddle ups
40 Shouder taps
3 rounds
40 Bridge reach
40 Straddle circles + lifts",NULL,2022-08-26 00:00:00.000,2022-09-10 16:58:56.122,cl6jsjxy00006uyo8h2v8fr2e,NULL
1385,NULL,RED,WOD,false,"12 min AMRAP
3/2 Wall walks or 3 Walk out to pushup
6 Double KB clean and jerk 2 x 24/16 kg or individual weights
12 Toes to bar/Knee raises

Shoulder and core intense met-con with big movements. Probably break up every movement from the start to have a good pace all the way through. ",12.0,2022-08-18 13:19:32.305,2022-08-18 13:19:32.307,cl6jsjxy00006uyo8h2v8fr2e,AMRAP
1663,Rep max bar dips,YELLOW,STRENGTH,false,"1RM, 3RM or 5RM Strict bar dip test

Build up to a heavy set where you test your absolute strength.",9.0,2022-08-27 19:38:06.099,2022-08-29 13:00:41.039,cl6jsjxy00006uyo8h2v8fr2e,ONE_REP_MAX
1856,NULL,GREEN,UNCLASSIFIED,false,"Green - Endurance

35 min OTM (5 rounds)
12 - 18 Kettlebell swings lagom 24/16 kg
6 - 14 Pushups
6 - 12 Medball cleans
4 - 8 Single arm Devils press alternating hands 22,5/15 kg
14 - 30 Bicycle crunches
6 - 14 KB backward lunges 0 - 24 kg
4 - 7 L + 4 - 7 R One arm DB push press 22,5/15 kg or individual weights

Seven movements of different character. Choose a number where you know for sure that you can keep all the way through. If this is your fourth or fifth session this week make sure to stay more aerobic by choosing a number or reps and weights that is a bit more to the easier side. 										

INTENSE MOBILITY
3 rounds
40s Shoulder taps
40 Twisting scissor squats
3 rounds
40 Straddle with walk out to superplank
40 Wallfacing handstand hold for quality
20 + 20 Mix grip scap pulls
3 rounds
90 + 90 Slow barrier hinges 3 positions
20 + 20 One leg table top holds
40 Bridge reach",NULL,2022-09-09 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1665,"",NULL,INTENSE_MOBILITY,false,"3 rounds 
40L + 40R Active/Passive diagonal stretch
40 Heel pulls
3 rounds
40 + 40 Active pigeon
40 Weighted prone shoulder complex
3 rounds
40 Horse squat with hold
20L + 20R One arm side plank raises
3 rounds
40 FHL calf raises
40 Bridge rotations
40 Side to side holds on the bar",40.0,2022-08-27 19:42:03.433,2022-08-27 19:42:03.434,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1664,SOLID Benchmark Variation 2,YELLOW,WOD,false,"6 Toes to bar or Knees up 2 for 1
8 Burpees
10 Wall balls 9/6/3 kg 3/2,7m
12 One arm alternating DB snatches 22,5/15 kg

Long aerobic workout with classic CF movements. Find your own pace and stay consistent. Burpees will be important to pace according to capacity. If your goal is to hit a personal best on some of the classic benchmarks later on this week back off on the intensity on both parts.",16.0,2022-08-27 19:41:05.715,2022-08-29 17:21:01.467,cl6jsjxy00006uyo8h2v8fr2e,AMRAP
1852,NULL,NULL,UNCLASSIFIED,false,"TEAM	

6 rounds for time:
15 Burpees divide anyhow
30 Double unders synchronized (only count when in sync)/60 Single unders (sync)
15 Power snatch 50/35 kg divide anyhow Scaled 40/25 kg or individual weight
30 Squats synchronized
15 Pullups divide anyhow
Time cap 36 min

Team met-con with a mix of synchronized and divided movements. Communication is key. If your done with 6 rounds before 29 minute perform 1 extra round.",NULL,2022-08-20 00:00:00.000,2022-09-10 16:58:56.122,cl6jsjxy00006uyo8h2v8fr2e,NULL
1757,"",NULL,INTENSE_MOBILITY,false,"3 rounds
40s Shoulder taps
40 Twisting scissor squats
3 rounds
40 Straddle with walk out to superplank
40 Wallfacing handstand hold for quality
20 + 20 Mix grip scap pulls
3 rounds
90 + 90 Slow barrier hinges 3 positions
20 + 20 One leg table top holds
40 Bridge reach",40.0,2022-09-09 00:00:00.000,2022-09-08 21:21:03.136,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1853,NULL,RED,UNCLASSIFIED,false,"Red - Intense

A. 1 RM, 3RM or 5RM Back squat, Front squat or Technique work in 18 min	

B. 2K Row or 2K Run	

A. 1 RM Back squat or Front squat or 3 - 4 x 1 Heavy singels training for quality. Also make sure to have a spotter standing close by if you fail. Example of 1 RM build up
1.        ~ 30-50%        8 reps  
2.        ~ 60%        5        at ~ 2 minutes
3.        ~ 70%        3        at ~ 4 minutes
4.        ~ 80%        1        at ~ 7 minutes
5.        ~ 90%        1        at ~ 10 minutes 
6.      ~ 95%          1        at ~ 14 minutes
7. (max out)        101 - 105%        1        at ~ 18 minutes

B. 2K Row or 2K Run for time is a very good measurement of your absolute aerobic capacity. This means you have to pace yourself somewhat from the beginning to stay just below the lactic threshold and then finish strong. If you choose to run take a note on which treadmill you used to make sure the retest is adequate. 

INTENSE MOBILITY
3 rounds
40L  + 40R Knees over toes split squats
40 Handstand 3-trap raise
3 rounds
90 Straddle pancakes
40 Hanging hip taps
3 rounds
40 Sissy squats
40L + 40R Prone Hip CAR´s
3 rounds
40 Bridge wall walk
40 Pike complex",NULL,2022-09-02 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1866,NULL,NULL,UNCLASSIFIED,false,"TEAM
6 x 5 min AMRAP´s with 1 min rest between (36 min total)

2 rounds of:
5 min AMRAP
Buy in 30/25 cal Row 
and then 
20 Thrusters 45/30 kg
15 Ring dips/Bar dips/Ring pushups

1 min rest

5 min AMRAP
Buy in 25/20 cal Bike
20 Lunge wallballs 9/6 kg 3/2,7 m
10 Alternating single arm Devils press 22,5/15 kg

1 min rest

5 min AMRAP
Buy in 30/25 cal Row
15 DB power clean and jerk
10 Burpee boxjumps/Burpee step ups 60/50 cm

1 min rest

Divide the work anyhow and change whos doing the work with a high-five. The amraps can be performed in any order. ",NULL,2022-09-17 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
